volcano_number,volcano_name,primary_volcano_type,last_eruption_year,country,region,subregion,latitude,longitude,elevation,tectonic_settings,evidence_category,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km,eruption_number,eruption_category,start_year,start_month,start_day,evidence_method_dating
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18661,Confirmed Eruption,2004,2.0,25.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18660,Confirmed Eruption,1988,12.0,10.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18659,Confirmed Eruption,1985,6.0,19.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18658,Confirmed Eruption,1962,6.0,29.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18657,Confirmed Eruption,1961,8.0,14.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18656,Confirmed Eruption,1959,8.0,15.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18655,Confirmed Eruption,1958,10.0,4.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18653,Confirmed Eruption,1956,6.0,16.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18652,Confirmed Eruption,1954,9.0,16.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18649,Confirmed Eruption,1928,12.0,4.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18648,Confirmed Eruption,1928,1.0,0.0,Historical Observations
285050,Tokachidake,Stratovolcano(es),2004,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.418,142.686,2077,Subduction zone / Continental crust (>25 km),Eruption Observed,12,227,60382,1373264,18647,Confirmed Eruption,1925,11.0,20.0,Historical Observations
300240,Tolbachik,Shield,2013,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.832,160.326,3611,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,225,10487,20825,Confirmed Eruption,2012,11.0,27.0,Historical Observations
300240,Tolbachik,Shield,2013,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.832,160.326,3611,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,225,10487,19323,Confirmed Eruption,1975,6.0,28.0,Historical Observations
300240,Tolbachik,Shield,2013,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.832,160.326,3611,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,225,10487,19304,Confirmed Eruption,1940,11.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,20827,Confirmed Eruption,2012,11.0,21.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,20826,Confirmed Eruption,2012,8.0,6.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14605,Confirmed Eruption,1977,7.0,4.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14604,Confirmed Eruption,1976,8.0,23.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14603,Confirmed Eruption,1975,2.0,12.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14602,Confirmed Eruption,1972,11.0,22.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14601,Confirmed Eruption,1972,3.0,19.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14596,Confirmed Eruption,1958,11.0,5.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14595,Confirmed Eruption,1956,1.0,11.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14594,Confirmed Eruption,1954,5.0,13.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14592,Confirmed Eruption,1952,11.0,29.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14587,Confirmed Eruption,1949,2.0,9.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14585,Confirmed Eruption,1948,4.0,30.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14584,Confirmed Eruption,1940,9.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14581,Confirmed Eruption,1934,12.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14579,Confirmed Eruption,1931,2.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14575,Confirmed Eruption,1926,12.0,21.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14574,Confirmed Eruption,1926,4.0,16.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14411,Confirmed Eruption,1925,11.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14573,Confirmed Eruption,1924,10.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14571,Confirmed Eruption,1924,1.0,9.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14570,Confirmed Eruption,1917,10.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14569,Confirmed Eruption,1914,9.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14566,Confirmed Eruption,1910,10.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14564,Confirmed Eruption,1909,3.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,13570,Confirmed Eruption,1907,2.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,13564,Confirmed Eruption,1896,11.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,13562,Confirmed Eruption,1892,11.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,13561,Confirmed Eruption,1892,2.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,13558,Confirmed Eruption,1885,0.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,13553,Confirmed Eruption,1870,4.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,13432,Confirmed Eruption,1864,12.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,13552,Confirmed Eruption,1863,0.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,13549,Confirmed Eruption,1857,2.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,13547,Confirmed Eruption,1844,10.0,0.0,Historical Observations
241080,Tongariro,Stratovolcano(es),2012,New Zealand,New Zealand to Fiji,New Zealand,-39.157,175.632,1978,Subduction zone / Continental crust (>25 km),Eruption Observed,27,286,7591,81567,14561,Confirmed Eruption,1839,2.0,0.0,Historical Observations
285030,Toya,Stratovolcano,2001,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.544,140.839,733,Subduction zone / Continental crust (>25 km),Eruption Observed,5723,36191,214565,3206914,18602,Confirmed Eruption,2000,3.0,31.0,Historical Observations
285030,Toya,Stratovolcano,2001,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.544,140.839,733,Subduction zone / Continental crust (>25 km),Eruption Observed,5723,36191,214565,3206914,18601,Confirmed Eruption,1977,8.0,7.0,Historical Observations
285030,Toya,Stratovolcano,2001,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.544,140.839,733,Subduction zone / Continental crust (>25 km),Eruption Observed,5723,36191,214565,3206914,18600,Confirmed Eruption,1944,6.0,23.0,Historical Observations
285030,Toya,Stratovolcano,2001,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.544,140.839,733,Subduction zone / Continental crust (>25 km),Eruption Observed,5723,36191,214565,3206914,18599,Confirmed Eruption,1910,7.0,25.0,Historical Observations
285030,Toya,Stratovolcano,2001,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.544,140.839,733,Subduction zone / Continental crust (>25 km),Eruption Observed,5723,36191,214565,3206914,18598,Confirmed Eruption,1853,4.0,22.0,Historical Observations
285030,Toya,Stratovolcano,2001,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.544,140.839,733,Subduction zone / Continental crust (>25 km),Eruption Observed,5723,36191,214565,3206914,18597,Confirmed Eruption,1822,3.0,12.0,Historical Observations
285030,Toya,Stratovolcano,2001,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.544,140.839,733,Subduction zone / Continental crust (>25 km),Eruption Observed,5723,36191,214565,3206914,18594,Confirmed Eruption,1663,8.0,16.0,Historical Observations
312160,Trident,Stratovolcano,1974,United States,Alaska,Alaska Peninsula,58.236,-155.1,1864,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,0,117,20092,Confirmed Eruption,1968,11.0,13.0,Historical Observations
312160,Trident,Stratovolcano,1974,United States,Alaska,Alaska Peninsula,58.236,-155.1,1864,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,0,117,20235,Confirmed Eruption,1967,9.0,5.0,Historical Observations
312160,Trident,Stratovolcano,1974,United States,Alaska,Alaska Peninsula,58.236,-155.1,1864,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,0,117,20232,Confirmed Eruption,1963,10.0,17.0,Historical Observations
312160,Trident,Stratovolcano,1974,United States,Alaska,Alaska Peninsula,58.236,-155.1,1864,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,0,117,20231,Confirmed Eruption,1963,4.0,1.0,Historical Observations
312160,Trident,Stratovolcano,1974,United States,Alaska,Alaska Peninsula,58.236,-155.1,1864,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,0,117,20230,Confirmed Eruption,1962,6.0,9.0,Historical Observations
312160,Trident,Stratovolcano,1974,United States,Alaska,Alaska Peninsula,58.236,-155.1,1864,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,0,117,20228,Confirmed Eruption,1957,7.0,2.0,Historical Observations
312160,Trident,Stratovolcano,1974,United States,Alaska,Alaska Peninsula,58.236,-155.1,1864,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,0,117,20226,Confirmed Eruption,1953,2.0,15.0,Historical Observations
386010,Tristan da Cunha,Shield,1962,United Kingdom,Atlantic Ocean,Atlantic Ocean (southern),-37.092,-12.28,2060,Rift zone / Oceanic crust (< 15 km),Eruption Observed,12,12,12,32,13147,Confirmed Eruption,1961,10.0,10.0,Historical Observations
357010,Tupungatito,Stratovolcano,1987,Chile-Argentina,South America,Central Chile and Argentina,-33.425,-69.797,5660,Subduction zone / Continental crust (>25 km),Eruption Observed,612,923,6161,6169105,11898,Confirmed Eruption,1986,1.0,20.0,Historical Observations
357010,Tupungatito,Stratovolcano,1987,Chile-Argentina,South America,Central Chile and Argentina,-33.425,-69.797,5660,Subduction zone / Continental crust (>25 km),Eruption Observed,612,923,6161,6169105,20561,Confirmed Eruption,1980,1.0,10.0,Historical Observations
345070,Turrialba,Stratovolcano,2019,Costa Rica,México and Central America,Costa Rica,10.025,-83.767,3340,Subduction zone / Continental crust (>25 km),Eruption Observed,1891,6867,672428,3390544,20974,Confirmed Eruption,2014,10.0,29.0,Historical Observations
345070,Turrialba,Stratovolcano,2019,Costa Rica,México and Central America,Costa Rica,10.025,-83.767,3340,Subduction zone / Continental crust (>25 km),Eruption Observed,1891,6867,672428,3390544,20831,Confirmed Eruption,2013,5.0,21.0,Historical Observations
345070,Turrialba,Stratovolcano,2019,Costa Rica,México and Central America,Costa Rica,10.025,-83.767,3340,Subduction zone / Continental crust (>25 km),Eruption Observed,1891,6867,672428,3390544,20830,Confirmed Eruption,2012,1.0,12.0,Historical Observations
345070,Turrialba,Stratovolcano,2019,Costa Rica,México and Central America,Costa Rica,10.025,-83.767,3340,Subduction zone / Continental crust (>25 km),Eruption Observed,1891,6867,672428,3390544,11247,Confirmed Eruption,2010,1.0,5.0,Historical Observations
